timestamp,gpu_id,utilization_gpu,memory_used,memory_total,temperature,power_draw
2026/02/02 11:14:46.983,2,0,1,81559,26,74.60
2026/02/02 11:14:46.983,3,0,1,81559,25,71.41
2026/02/02 11:14:46.984,4,0,1,81559,27,72.87
2026/02/02 11:14:46.992,5,0,1,81559,25,70.92
2026/02/02 11:14:47.004,6,0,1,81559,25,73.35
2026/02/02 11:14:47.015,7,0,1,81559,23,70.90
2026/02/02 11:14:48.271,0,0,1,81559,27,72.02
2026/02/02 11:14:48.271,1,0,1,81559,29,73.31
2026/02/02 11:14:48.272,2,0,1,81559,26,74.58
2026/02/02 11:14:48.275,3,0,1,81559,24,71.33
2026/02/02 11:14:48.276,4,0,1,81559,27,72.85
2026/02/02 11:14:48.277,5,0,1,81559,25,70.91
2026/02/02 11:14:48.284,6,0,1,81559,25,73.33
2026/02/02 11:14:48.296,7,0,1,81559,23,70.90
2026/02/02 11:14:49.564,0,0,1,81559,27,72.05
2026/02/02 11:14:49.565,1,0,1,81559,29,73.28
2026/02/02 11:14:49.565,2,0,1,81559,26,74.56
2026/02/02 11:14:49.566,3,0,1,81559,24,71.27
2026/02/02 11:14:49.567,4,0,1,81559,27,72.90
2026/02/02 11:14:49.568,5,0,1,81559,25,70.86
2026/02/02 11:14:49.569,6,0,1,81559,25,73.36
2026/02/02 11:14:49.581,7,0,1,81559,23,70.87
2026/02/02 11:14:50.874,0,0,1,81559,27,72.03
2026/02/02 11:14:50.876,1,0,1,81559,29,73.30
2026/02/02 11:14:50.876,2,0,1,81559,26,74.58
2026/02/02 11:14:50.876,3,0,1,81559,24,71.31
2026/02/02 11:14:50.877,4,0,1,81559,27,72.85
2026/02/02 11:14:50.877,5,0,1,81559,25,70.86
2026/02/02 11:14:50.878,6,0,1,81559,25,73.36
2026/02/02 11:14:50.878,7,0,1,81559,23,70.89
2026/02/02 11:14:52.173,0,0,1,81559,27,72.04
2026/02/02 11:14:52.174,1,0,1,81559,29,73.31
2026/02/02 11:14:52.175,2,0,1,81559,26,74.56
2026/02/02 11:14:52.176,3,0,1,81559,24,71.17
2026/02/02 11:14:52.176,4,0,1,81559,27,72.84
2026/02/02 11:14:52.177,5,0,1,81559,25,70.88
2026/02/02 11:14:52.177,6,0,1,81559,25,73.36
2026/02/02 11:14:52.178,7,0,1,81559,23,70.85
