timestamp,gpu_id,utilization_gpu,memory_used,memory_total,temperature,power_draw,process_info
2026/02/02 11:52:58.276,0,0,25475,81559,29,119.57,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:52:58.278,1,0,25523,81559,31,119.10,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:52:58.280,2,0,25523,81559,28,120.72,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:52:58.281,3,0,25171,81559,27,119.75,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:52:58.283,4,0,25781,81559,30,117.89,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:52:58.285,5,0,25829,81559,27,116.06,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:52:58.294,6,0,25829,81559,27,120.16,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:52:58.296,7,0,25469,81559,25,116.01,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:52:59.683,0,0,25475,81559,29,119.59,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:52:59.684,1,0,25523,81559,31,119.15,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:52:59.685,2,0,25523,81559,28,120.66,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:52:59.698,3,0,25171,81559,27,119.88,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:52:59.705,4,0,25781,81559,30,117.93,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:52:59.712,5,0,25829,81559,27,116.04,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:52:59.718,6,0,25829,81559,27,120.16,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:52:59.724,7,0,25469,81559,25,116.12,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:01.012,0,0,25475,81559,29,119.57,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:01.013,1,0,25523,81559,31,119.11,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:01.014,2,0,25523,81559,28,120.74,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:01.015,3,0,25171,81559,27,119.77,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:01.016,4,0,25781,81559,30,117.96,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:01.030,5,0,25829,81559,27,116.02,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:01.037,6,0,25829,81559,27,120.16,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:01.043,7,0,25469,81559,25,116.20,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:02.342,0,0,25475,81559,29,119.56,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:02.343,1,0,25523,81559,31,119.13,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:02.344,2,0,25523,81559,28,120.73,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:02.345,3,0,25171,81559,27,119.76,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:02.346,4,0,25781,81559,30,117.95,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:02.347,5,0,25829,81559,27,116.02,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:02.348,6,0,25829,81559,27,120.18,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:02.356,7,0,25469,81559,25,115.88,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:03.631,0,0,25475,81559,29,119.60,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:03.632,1,0,25523,81559,31,119.14,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:03.633,2,0,25523,81559,28,120.71,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:03.634,3,0,25171,81559,27,119.73,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:03.635,4,0,25781,81559,30,117.97,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:03.636,5,0,25829,81559,27,116.02,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:03.636,6,0,25829,81559,27,120.14,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:03.637,7,0,25469,81559,25,116.08,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:05.018,0,0,25475,81559,29,119.60,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:05.020,1,0,25523,81559,31,119.13,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:05.026,2,0,25523,81559,28,120.74,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:05.031,3,0,25171,81559,27,119.76,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:05.038,4,0,25781,81559,30,117.98,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:05.045,5,0,25829,81559,27,116.05,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:05.052,6,0,25829,81559,27,120.18,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:05.061,7,0,25469,81559,25,116.07,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:06.333,0,0,25475,81559,29,119.58,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:06.334,1,0,25523,81559,31,119.11,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:06.335,2,0,25523,81559,28,120.69,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:06.336,3,0,25171,81559,27,119.76,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:06.341,4,0,25781,81559,30,117.95,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:06.346,5,0,25829,81559,27,116.10,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:06.353,6,0,25829,81559,27,120.21,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:06.364,7,0,25469,81559,25,116.17,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:07.651,0,0,25475,81559,29,119.59,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:07.653,1,0,25523,81559,31,119.14,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:07.659,2,0,25523,81559,28,120.70,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:07.661,3,0,25171,81559,27,119.79,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:07.663,4,0,25781,81559,30,117.99,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:07.665,5,0,25829,81559,27,116.00,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:07.666,6,0,25829,81559,27,120.17,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:07.674,7,0,25469,81559,25,115.70,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:09.052,0,0,25475,81559,29,119.58,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:09.054,1,0,25523,81559,31,119.08,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:09.056,2,0,25523,81559,28,120.71,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:09.057,3,0,25171,81559,27,119.79,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:09.058,4,0,25781,81559,30,117.97,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:09.059,5,0,25829,81559,27,116.00,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:09.060,6,0,25829,81559,27,120.15,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:09.061,7,0,25469,81559,25,115.98,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:10.443,0,0,25475,81559,29,119.60,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:10.444,1,0,25523,81559,31,119.13,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:10.445,2,0,25523,81559,28,120.77,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:10.451,3,0,25171,81559,27,119.80,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:10.466,4,0,25781,81559,30,117.97,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:10.471,5,0,25829,81559,27,116.04,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:10.477,6,0,25829,81559,27,120.18,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:10.482,7,0,25469,81559,25,116.18,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:11.804,0,0,25475,81559,29,119.63,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:11.805,1,0,25523,81559,31,119.16,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:11.806,2,0,25523,81559,28,120.75,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:11.807,3,0,25171,81559,27,119.82,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:11.808,4,0,25781,81559,30,117.99,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:11.815,5,0,25829,81559,27,116.04,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:11.820,6,0,25829,81559,27,120.18,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:11.825,7,0,25469,81559,25,116.23,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:13.088,0,0,25475,81559,29,119.59,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:13.089,1,0,25523,81559,31,119.14,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:13.090,2,0,25523,81559,28,120.71,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:13.091,3,0,25171,81559,27,119.94,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:13.092,4,0,25781,81559,30,118.02,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:13.093,5,0,25829,81559,27,116.00,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:13.094,6,0,25829,81559,27,120.18,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:13.106,7,0,25469,81559,25,116.19,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:14.394,0,0,25475,81559,29,119.62,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:14.395,1,0,25523,81559,31,119.11,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:14.396,2,0,25523,81559,28,120.71,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:14.403,3,0,25171,81559,27,119.89,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:14.404,4,0,25781,81559,30,117.97,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:14.406,5,0,25829,81559,27,116.04,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:14.408,6,0,25829,81559,27,120.19,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:14.409,7,0,25469,81559,25,116.20,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:15.790,0,0,25475,81559,29,119.62,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:15.792,1,0,25523,81559,31,119.19,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:15.800,2,0,25523,81559,28,120.73,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:15.809,3,0,25171,81559,27,119.82,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:15.819,4,0,25781,81559,30,117.99,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:15.830,5,0,25829,81559,27,116.07,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:15.838,6,0,25829,81559,27,120.22,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:15.845,7,0,25469,81559,25,116.23,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:17.178,0,0,25475,81559,29,119.61,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:17.179,1,0,25523,81559,31,119.16,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:17.180,2,0,25523,81559,28,120.76,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:17.181,3,0,25171,81559,27,119.88,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:17.188,4,0,25781,81559,30,117.99,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:17.194,5,0,25829,81559,27,116.05,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:17.200,6,0,25829,81559,27,120.15,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:17.209,7,0,25469,81559,25,116.22,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:18.606,0,0,25475,81559,29,119.60,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:18.607,1,0,25523,81559,31,119.10,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:18.608,2,0,25523,81559,28,120.73,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:18.609,3,0,25171,81559,27,119.85,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:18.609,4,0,25781,81559,30,118.03,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:18.610,5,0,25829,81559,27,116.05,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:18.612,6,0,25829,81559,27,120.20,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:18.620,7,0,25469,81559,25,116.23,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:19.951,0,0,25475,81559,29,119.61,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:19.952,1,0,25523,81559,31,119.13,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:19.953,2,0,25523,81559,28,120.80,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:19.954,3,0,25171,81559,27,119.82,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:19.955,4,0,25781,81559,30,117.99,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:19.956,5,0,25829,81559,27,116.04,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:19.956,6,0,25829,81559,27,120.24,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:19.957,7,0,25469,81559,25,116.27,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:21.316,0,0,25475,81559,29,119.58,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:21.318,1,0,25523,81559,31,119.12,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:21.324,2,0,25523,81559,28,120.77,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:21.329,3,0,25171,81559,27,119.83,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:21.341,4,0,25781,81559,30,118.00,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:21.349,5,0,25829,81559,27,116.04,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:21.357,6,0,25829,81559,27,120.20,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:21.366,7,0,25469,81559,25,116.21,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:22.684,0,0,25475,81559,29,119.66,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:22.685,1,0,25523,81559,31,119.11,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:22.686,2,0,25523,81559,28,120.73,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:22.687,3,0,25171,81559,27,119.82,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:22.688,4,0,25781,81559,30,118.01,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:22.695,5,0,25829,81559,27,116.08,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:22.702,6,0,25829,81559,27,120.26,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:22.708,7,0,25469,81559,25,116.22,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:24.034,0,0,25475,81559,29,119.61,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:24.035,1,0,25523,81559,31,119.18,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:24.036,2,0,25523,81559,28,120.76,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:24.037,3,0,25171,81559,27,119.84,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:24.038,4,0,25781,81559,30,118.04,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:24.039,5,0,25829,81559,27,116.04,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:24.040,6,0,25829,81559,27,120.24,ray::WorkerDict.actor_rollout_init_model
2026/02/02 11:53:24.046,7,0,25469,81559,25,116.22,ray::WorkerDict.actor_rollout_init_model
